,Sales
46525,21.69
46526,19.77
46527,22.29
46528,18.306
46529,14.4
46530,7.26
46531,11.907
46532,8.3316
46533,14.94
46534,13.356
46535,45.225
46536,18.414
46537,13.83
46538,9.381
46539,6.3
46540,16.52
46541,13.05
46542,19.04
46543,9.84
46544,12.96
46545,26.86
46546,9.552
46547,14.9
46548,14.62
46549,7.38
46550,5.76
46551,11.264
46552,12.624
46553,6.672
46554,4.36
46555,16.116
46556,15.57
46557,16.71
46558,12.54
46559,11.172
46560,10.26
46561,29.22
46562,21.012
46563,22.17
46564,12.192
46565,12.0
46566,19.2
46567,13.824
46568,13.32
46569,21.9
46570,8.928
46571,11.544
46572,17.48
46573,19.24
46574,14.56
46575,28.72
46576,20.16
46577,17.632
46578,22.2
46579,34.428
46580,17.892
46581,14.7
46582,17.2
46583,17.2
46584,16.86
46585,11.32
46586,13.68
46587,17.82
46588,8.85
46589,146.79
46590,40.2
46591,7.62
46592,16.74
46593,14.55
46594,18.66
46595,16.8
46596,146.88
46597,42.1308
46598,14.61
46599,162.69
46600,6.318
46601,21.8784
46602,18.432
46603,32.94
46604,25.11
46605,15.552
46606,6.992
46607,14.136
46608,7.434
46609,3.366
46610,11.62
46611,18.432
46612,4.08
46613,11.64
46614,24.64
46615,12.96
46616,14.88
46617,16.032
46618,30.96
46619,10.896
46620,10.368
46621,5.344
46622,13.4
46623,16.11
46624,39.54
46625,10.53
46626,23.1
46627,5.34
46628,14.55
46629,198.09
46630,7.908
46631,4.41
46632,12.57
46633,3.258
46634,5.91
46635,12.96
46636,24.78
46637,5.076
46638,7.335
46639,8.688
46640,13.44
46641,20.184
46642,16.84
46643,7.38
46644,17.76
46645,18.92
46646,20.064
46647,27.36
46648,8.904
46649,12.64
46650,27.78
46651,18.68
46652,10.95
46653,58.212
46654,16.02
46655,22.11
46656,18.93
46657,10.08
46658,14.094
46659,33.924
46660,27.918
46661,12.72
46662,73.02
46663,27.24
46664,16.29
46665,16.9335
46666,30.078
46667,13.5468
46668,33.36
46669,11.648
46670,11.952
46671,27.58
46672,3.744
46673,11.56
46674,9.98
46675,32.7
46676,10.98
46677,12.736
46678,15.696
46679,13.98
46680,5.94
46681,11.25
46682,5.352
46683,15.57
46684,11.196
46685,15.57
46686,21.933
46687,46.92
46688,13.29
46689,4.8
46690,166.89
46691,9.84
46692,14.04
46693,38.55
46694,18.288
46695,30.06
46696,8.7
46697,5.91
46698,8.79
46699,8.85
46700,10.968
46701,12.16
46702,21.024
46703,33.6
46704,16.48
46705,107.1
46706,12.888
46707,19.032
46708,16.776
46709,9.3
46710,21.816
46711,13.44
46712,14.688
46713,20.97
46714,9.6
46715,11.43
46716,11.85
46717,11.82
46718,14.2146
46719,18.126
46720,10.2588
46721,11.52
46722,16.686
46723,14.4171
46724,78.264
46725,2.61
46726,51.072
46727,7.184
46728,23.88
46729,13.12
46730,14.67
46731,20.104
46732,12.96
46733,12.6
46734,5.952
46735,10.272
46736,11.16
46737,5.04
46738,9.762
46739,8.128
46740,11.52
46741,19.36
46742,11.36
46743,33.57
46744,21.2
46745,8.682
46746,6.129
46747,13.005
46748,17.52
46749,7.38
46750,24.588
46751,17.94
46752,40.67
46753,15.156
46754,13.2
46755,9.0
46756,10.95
46757,14.52
46758,20.304
46759,20.544
46760,117.18
46761,10.92
46762,11.58
46763,7.065
46764,15.36
46765,13.02
46766,9.405
46767,5.592
46768,16.384
46769,25.088
46770,9.744
46771,24.0
46772,13.44
46773,27.6
46774,172.832
46775,12.8
46776,56.832
46777,27.32
46778,18.24
46779,12.816
46780,14.2
46781,54.18
46782,10.416
46783,11.0
46784,19.02
46785,7.6
46786,63.76
46787,9.78
46788,47.352
46789,40.26
46790,11.82
46791,14.97
46792,14.52
46793,79.29
46794,14.58
46795,12.852
46796,11.6781
46797,22.626
46798,36.729
46799,11.46
46800,32.96
46801,4.752
46802,14.04
46803,17.544
46804,19.36
46805,12.957
46806,7.16
46807,6.848
46808,13.48
46809,3.912
46810,23.2
46811,11.952
46812,12.84
46813,17.15
46814,11.696
46815,17.61
46816,15.7
46817,11.21
46818,8.856
46819,12.9
46820,16.05
46821,13.056
46822,13.68
46823,16.65
46824,6.0
46825,11.1
46826,6.72
46827,22.86
46828,18.84
46829,17.496
46830,15.912
46831,9.135
46832,13.2
46833,8.34
46834,26.28
46835,45.69
46836,17.13
46837,11.84
46838,7.38
46839,33.12
46840,7.9
46841,25.42
46842,6.84
46843,7.62
46844,26.505
46845,21.12
46846,13.14
46847,6.9642
46848,7.3953
46849,18.81
46850,12.615
46851,11.58
46852,13.788
46853,15.936
46854,7.96
46855,7.86
46856,11.96
46857,9.555
46858,22.14
46859,20.368
46860,20.768
46861,8.896
46862,57.568
46863,21.4
46864,7.78
46865,11.952
46866,27.12
46867,4.842
46868,14.76
46869,63.312
46870,11.568
46871,11.56
46872,249.584
46873,20.12
46874,19.728
46875,7.656
46876,11.94
46877,5.7
46878,11.862
46879,9.912
46880,15.33
46881,79.704
46882,17.04
46883,19.572
46884,21.492
46885,556.92
46886,23.16
46887,14.816
46888,7.02
46889,15.64
46890,37.64
46891,12.44
46892,17.22
46893,8.472
46894,13.072
46895,11.25
46896,20.97
46897,16.71
46898,133.56
46899,10.08
46900,24.48
46901,7.26
46902,21.5922
46903,33.12
46904,24.192
46905,23.43
46906,39.204
46907,23.85
46908,9.27
46909,10.74
46910,10.08
46911,13.896
46912,32.382
46913,4.752
46914,10.78
46915,8.32
46916,13.776
46917,11.68
46918,10.368
46919,13.12
46920,5.56
46921,12.42
46922,7.072
46923,6.912
46924,8.28
46925,11.28
46926,16.284
46927,14.208
46928,28.062
46929,29.49
46930,11.55
46931,5.91
46932,39.48
46933,21.78
46934,22.455
46935,25.38
46936,10.95
46937,15.24
46938,15.6
46939,61.8
46940,35.84
46941,12.8
46942,12.48
46943,44.8
46944,7.7
46945,8.56
46946,9.06
46947,15.615
46948,8.34
46949,10.08
46950,17.01
46951,11.46
46952,17.01
46953,21.84
46954,14.784
46955,11.8524
46956,12.474
46957,410.22
46958,11.85
46959,11.1936
46960,14.256
46961,4.72
46962,28.4
46963,20.7
46964,8.82
46965,19.68
46966,12.96
46967,7.23
46968,11.784
46969,12.992
46970,11.76
46971,10.896
46972,10.368
46973,11.784
46974,13.48
46975,8.32
46976,4.608
46977,12.96
46978,13.748
46979,5.552
46980,4.712
46981,13.184
46982,32.088
46983,10.77
46984,15.18
46985,11.52
46986,8.28
46987,14.022
46988,9.564
46989,20.208
46990,13.5
46991,14.7
46992,14.04
46993,6.03
46994,11.82
46995,8.55
46996,11.232
46997,25.308
46998,16.092
46999,23.48
47000,5.72
47001,10.92
47002,13.68
47003,13.26
47004,12.0
47005,17.28
47006,21.84
47007,16.1
47008,7.38
47009,12.312
47010,30.3
47011,19.665
47012,56.61
47013,29.76
47014,15.48
47015,9.6
47016,9.234
47017,10.53
47018,14.13
47019,29.22
47020,9.12
47021,17.76
47022,39.33
47023,8.43
47024,72.954
47025,11.934
47026,10.752
47027,13.904
47028,15.008
47029,13.52
47030,7.52
47031,20.34
47032,28.0
47033,10.368
47034,16.98
47035,14.576
47036,14.73
47037,12.99
47038,12.39
47039,4.158
47040,17.28
47041,9.728
47042,6.48
47043,12.24
47044,21.48
47045,14.19
47046,26.46
47047,10.86
47048,3.888
47049,49.32
47050,6.03
47051,5.688
47052,3.012
47053,4.5
47054,7.353
47055,8.328
47056,9.51
47057,8.58
47058,27.93
47059,15.51
47060,9.912
47061,12.24
47062,20.08
47063,33.44
47064,21.204
47065,14.144
47066,14.0
47067,21.336
47068,19.2
47069,11.44
47070,6.4
47071,33.92
47072,8.64
47073,10.71
47074,13.32
47075,5.745
47076,27.0
47077,18.522
47078,11.61
47079,9.4128
47080,246.9
47081,12.225
47082,29.37
47083,12.9
47084,10.95
47085,9.84
47086,15.714
47087,10.824
47088,8.352
47089,7.3
47090,12.84
47091,3.168
47092,7.31
47093,9.216
47094,10.38
47095,9.81
47096,13.28
47097,20.04
47098,16.74
47099,13.904
47100,13.38
47101,15.12
47102,11.784
47103,5.432
47104,5.904
47105,11.37
47106,10.17
47107,13.32
47108,98.46
47109,7.83
47110,6.57
47111,14.598
47112,13.956
47113,40.26
47114,14.94
47115,9.51
47116,17.52
47117,10.98
47118,6.03
47119,11.37
47120,10.26
47121,16.02
47122,9.84
47123,17.496
47124,5.7
47125,23.91
47126,12.768
47127,6.132
47128,12.528
47129,11.04
47130,13.64
47131,607.36
47132,18.684
47133,6.4
47134,65.136
47135,31.88
47136,14.624
47137,12.78
47138,12.36
47139,7.335
47140,14.31
47141,28.02
47142,45.6
47143,13.14
47144,30.15
47145,11.8773
47146,14.688
47147,18.249
47148,13.11
47149,8.16
47150,12.5745
47151,13.095
47152,8.82
47153,14.28
47154,12.22
47155,9.96
47156,12.96
47157,14.72
47158,6.608
47159,12.448
47160,9.96
47161,15.84
47162,27.24
47163,107.88
47164,7.968
47165,20.24
47166,10.688
47167,7.98
47168,22.752
47169,6.12
47170,8.436
47171,10.08
47172,17.76
47173,21.48
47174,14.22
47175,8.94
47176,19.14
47177,22.98
47178,16.32
47179,25.08
47180,14.32
47181,13.88
47182,24.92
47183,12.888
47184,22.76
47185,14.7
47186,6.672
47187,15.9
47188,21.68
47189,14.0
47190,6.34
47191,15.03
47192,60.42
47193,5.7
47194,13.05
47195,52.56
47196,16.02
47197,12.06
47198,10.71
47199,5.325
47200,34.2
47201,13.83
47202,9.99
47203,7.6479
47204,32.67
47205,15.873
47206,22.419
47207,11.61
47208,12.1953
47209,6.6462
47210,17.73
47211,9.585
47212,13.47
47213,26.532
47214,10.152
47215,4.54
47216,14.4
47217,24.896
47218,12.72
47219,15.52
47220,12.39
47221,10.64
47222,8.82
47223,8.544
47224,10.68
47225,9.64
47226,11.214
47227,19.872
47228,12.0
47229,7.872
47230,13.68
47231,16.407
47232,20.16
47233,13.38
47234,4.392
47235,24.0
47236,10.056
47237,15.228
47238,27.3
47239,14.4
47240,10.05
47241,14.61
47242,2.808
47243,11.43
47244,11.07
47245,13.02
47246,3.384
47247,8.847
47248,18.168
47249,12.69
47250,6.6
47251,23.04
47252,13.38
47253,44.4
47254,29.3
47255,15.72
47256,3.84
47257,20.112
47258,9.56
47259,10.32
47260,13.68
47261,22.428
47262,13.66
47263,5.328
47264,12.51
47265,30.48
47266,14.61
47267,41.535
47268,21.645
47269,107.28
47270,14.7393
47271,22.23
47272,12.735
47273,15.6456
47274,10.989
47275,29.7648
47276,39.6
47277,23.436
47278,10.74
47279,74.34
47280,13.8
47281,79.5
47282,11.688
47283,5.64
47284,5.344
47285,16.896
47286,9.336
47287,7.168
47288,8.288
47289,8.272
47290,10.89
47291,7.92
47292,9.216
47293,13.92
47294,3.444
47295,10.368
47296,8.72
47297,8.016
47298,16.0
47299,12.96
47300,11.88
47301,12.96
47302,9.0
47303,14.04
47304,49.74
47305,13.83
47306,16.416
47307,7.173
47308,15.54
47309,9.36
47310,13.98
47311,13.23
47312,9.3
47313,19.608
47314,18.816
47315,7.656
47316,14.706
47317,18.12
47318,6.192
47319,10.92
47320,11.868
47321,16.48
47322,9.1
47323,15.87
47324,16.128
47325,10.728
47326,10.048
47327,8.76
47328,26.76
47329,8.304
47330,13.72
47331,40.032
47332,24.75
47333,11.85
47334,11.82
47335,12.474
47336,38.955
47337,22.8
47338,9.27
47339,15.039
47340,10.368
47341,17.52
47342,16.8
47343,7.36
47344,7.42
47345,18.96
47346,8.736
47347,11.264
47348,13.12
47349,8.134
47350,7.056
47351,10.776
47352,12.576
47353,30.32
47354,15.552
47355,13.168
47356,13.12
47357,8.56
47358,30.672
47359,13.904
47360,7.28
47361,13.376
47362,18.54
47363,6.66
47364,12.48
47365,21.588
47366,10.74
47367,9.03
47368,36.24
47369,9.384
47370,13.8
47371,13.38
47372,24.72
47373,14.67
47374,10.26
47375,11.25
47376,18.996
47377,13.8
47378,8.37
47379,17.6
47380,15.948
47381,11.58
47382,6.408
47383,9.376
47384,7.56
47385,10.8
47386,23.2
47387,22.76
47388,10.704
47389,31.836
47390,26.595
47391,8.985
47392,20.3184
47393,21.12
47394,10.233
47395,17.5725
47396,33.24
47397,25.872
47398,100.68
47399,14.4
47400,11.88
47401,8.928
47402,5.76
47403,9.664
47404,12.96
47405,5.768
47406,10.128
47407,11.277
47408,12.84
47409,6.848
47410,14.368
47411,20.32
47412,10.476
47413,9.24
47414,16.36
47415,16.0
47416,11.176
47417,18.368
47418,13.11
47419,12.06
47420,12.69
47421,4.14
47422,17.49
47423,10.77
47424,4.896
47425,9.12
47426,8.748
47427,39.072
47428,12.078
47429,9.924
47430,20.88
47431,13.176
47432,13.14
47433,14.82
47434,8.8
47435,19.66
47436,16.104
47437,8.6
47438,20.34
47439,48.02
47440,101.25
47441,11.61
47442,361.08
47443,11.664
47444,11.448
47445,5.967
47446,10.5894
47447,43.65
47448,33.36
47449,6.84
47450,7.884
47451,11.65
47452,9.264
47453,15.936
47454,9.096
47455,5.472
47456,16.27
47457,19.44
47458,15.552
47459,10.2
47460,12.294
47461,9.345
47462,13.592
47463,20.388
47464,2.864
47465,11.21
47466,29.34
47467,11.76
47468,15.84
47469,8.88
47470,21.168
47471,4.698
47472,8.199
47473,19.548
47474,15.48
47475,7.224
47476,9.09
47477,12.276
47478,5.787
47479,10.572
47480,12.348
47481,13.47
47482,15.57
47483,12.96
47484,23.25
47485,9.564
47486,14.7
47487,8.0
47488,12.68
47489,13.2
47490,13.12
47491,10.224
47492,9.3
47493,6.768
47494,26.64
47495,13.32
47496,25.344
47497,9.576
47498,10.74
47499,48.6
47500,5.91
47501,10.005
47502,15.96
47503,14.205
47504,13.41
47505,30.855
47506,19.2
47507,7.04
47508,14.016
47509,5.88
47510,10.08
47511,12.176
47512,6.264
47513,4.312
47514,31.8
47515,4.832
47516,17.88
47517,6.66
47518,9.84
47519,13.26
47520,17.184
47521,5.91
47522,10.53
47523,10.26
47524,10.416
47525,111.72
47526,4.356
47527,5.064
47528,9.792
47529,31.14
47530,14.19
47531,17.46
47532,10.092
47533,12.213
47534,9.288
47535,9.072
47536,14.6
47537,53.928
47538,13.2
47539,16.74
47540,13.44
47541,19.2
47542,13.98
47543,104.49
47544,26.49
47545,20.28
47546,17.82
47547,13.185
47548,18.24
47549,31.23
47550,11.4
47551,7.5198
47552,18.009
47553,6.006
47554,13.23
47555,17.28
47556,11.196
47557,6.45
47558,12.096
47559,10.192
47560,15.8
47561,6.874
47562,8.67
47563,12.9
47564,5.184
47565,8.096
47566,14.89
47567,25.08
47568,5.888
47569,7.712
47570,9.912
47571,7.656
47572,8.544
47573,13.344
47574,15.6
47575,7.56
47576,10.272
47577,8.26
47578,7.98
47579,6.848
47580,13.194
47581,13.36
47582,8.91
47583,5.64
47584,18.48
47585,7.98
47586,19.08
47587,5.304
47588,6.228
47589,23.76
47590,16.53
47591,17.532
47592,9.216
47593,6.996
47594,4.104
47595,24.0
47596,9.06
47597,4.32
47598,14.28
47599,22.2
47600,11.844
47601,12.12
47602,7.56
47603,40.5
47604,5.82
47605,13.62
47606,9.234
47607,19.77
47608,15.606
47609,10.26
47610,14.04
47611,11.6283
47612,9.03
47613,9.06
47614,12.69
47615,23.529
47616,8.82
47617,14.0397
47618,13.545
47619,19.776
47620,11.36
47621,6.48
47622,6.848
47623,6.688
47624,14.46
47625,7.712
47626,10.368
47627,24.368
47628,12.224
47629,6.48
47630,15.552
47631,12.588
47632,13.392
47633,15.96
47634,6.7
47635,7.712
47636,17.904
47637,175.872
47638,9.184
47639,203.976
47640,29.97
47641,18.936
47642,20.56
47643,15.552
47644,106.32
47645,4.144
47646,12.39
47647,4.032
47648,13.38
47649,23.46
47650,10.41
47651,16.5
47652,14.61
47653,10.74
47654,7.14
47655,21.18
47656,6.174
47657,6.69
47658,29.79
47659,10.056
47660,14.82
47661,6.786
47662,6.96
47663,11.67
47664,25.317
47665,10.872
47666,17.424
47667,16.84
47668,7.4
47669,16.48
47670,29.7
47671,8.688
47672,12.18
47673,28.56
47674,9.0
47675,20.82
47676,15.48
47677,8.025
47678,12.0
47679,8.343
47680,11.4
47681,85.212
47682,22.1487
47683,4.77
47684,11.7342
47685,29.7648
47686,12.9
47687,29.0
47688,7.992
47689,9.94
47690,11.168
47691,4.92
47692,14.624
47693,13.9
47694,23.988
47695,8.96
47696,6.456
47697,10.584
47698,14.952
47699,7.12
47700,10.782
47701,20.736
47702,10.02
47703,6.408
47704,16.98
47705,6.102
47706,5.79
47707,88.8
47708,145.35
47709,26.58
47710,20.1
47711,127.44
47712,10.548
47713,25.26
47714,12.96
47715,10.74
47716,5.076
47717,13.32
47718,6.792
47719,8.184
47720,12.72
47721,9.96
47722,18.54
47723,9.12
47724,24.012
47725,18.54
47726,16.08
47727,7.46
47728,17.76
47729,8.82
47730,48.9
47731,25.84
47732,30.3
47733,9.7
47734,16.86
47735,113.46
47736,44.16
47737,8.76
47738,10.5
47739,33.3
47740,56.85
47741,16.98
47742,15.858
47743,10.6848
47744,9.3
47745,9.765
47746,18.27
47747,7.968
47748,15.12
47749,22.0692
47750,10.74
47751,9.144
47752,12.7
47753,20.88
47754,9.156
47755,5.68
47756,16.9
47757,5.184
47758,10.528
47759,21.81
47760,8.712
47761,17.48
47762,8.96
47763,13.208
47764,4.419
47765,17.52
47766,10.78
47767,11.96
47768,9.28
47769,5.104
47770,10.43
47771,10.9
47772,17.16
47773,16.56
47774,6.792
47775,28.44
47776,11.58
47777,16.89
47778,31.83
47779,7.776
47780,14.55
47781,16.98
47782,4.536
47783,6.975
47784,13.2
47785,10.8
47786,12.192
47787,9.87
47788,16.092
47789,11.12
47790,6.192
47791,12.08
47792,8.04
47793,16.8
47794,10.76
47795,22.14
47796,9.885
47797,53.55
47798,20.7
47799,25.92
47800,8.04
47801,25.23
47802,80.7
47803,9.87
47804,13.05
47805,27.225
47806,11.1552
47807,32.31
47808,32.472
47809,21.2742
47810,9.7149
47811,18.39
47812,10.2873
47813,13.38
47814,4.401
47815,7.92
47816,9.344
47817,11.61
47818,14.7
47819,7.968
47820,5.88
47821,12.294
47822,12.843
47823,9.248
47824,10.02
47825,12.672
47826,8.952
47827,7.872
47828,8.568
47829,8.64
47830,10.744
47831,22.512
47832,4.938
47833,5.88
47834,4.98
47835,11.511
47836,14.13
47837,9.888
47838,15.75
47839,11.97
47840,14.61
47841,11.07
47842,22.2
47843,50.1
47844,16.02
47845,3.732
47846,3.42
47847,6.66
47848,22.88
47849,7.56
47850,13.72
47851,12.24
47852,8.208
47853,4.576
47854,10.68
47855,13.44
47856,40.152
47857,20.16
47858,13.38
47859,11.0
47860,21.36
47861,32.28
47862,196.11
47863,11.4
47864,12.3
47865,9.705
47866,16.416
47867,11.718
47868,10.8
47869,11.979
47870,97.2
47871,15.12
47872,9.618
47873,9.552
47874,2.502
47875,7.824
47876,6.72
47877,11.168
47878,7.584
47879,3.168
47880,9.96
47881,5.64
47882,234.95
47883,13.68
47884,47.82
47885,10.05
47886,6.66
47887,5.88
47888,51.27
47889,16.11
47890,6.84
47891,16.116
47892,6.45
47893,8.76
47894,8.307
47895,36.96
47896,4.806
47897,4.284
47898,8.883
47899,7.488
47900,14.37
47901,5.856
47902,15.96
47903,10.416
47904,9.66
47905,9.192
47906,11.616
47907,8.688
47908,11.68
47909,11.04
47910,12.456
47911,8.96
47912,7.044
47913,7.092
47914,8.68
47915,5.856
47916,26.32
47917,12.76
47918,4.832
47919,16.32
47920,14.04
47921,12.06
47922,11.25
47923,12.9
47924,11.6781
47925,12.24
47926,12.69
47927,17.0766
47928,4.896
47929,20.7
47930,5.78
47931,14.112
47932,5.04
47933,6.672
47934,27.93
47935,3.984
47936,24.78
47937,9.522
47938,7.76
47939,11.43
47940,5.232
47941,8.32
47942,26.72
47943,16.74
47944,13.02
47945,8.67
47946,13.29
47947,8.352
47948,6.81
47949,10.86
47950,8.52
47951,21.456
47952,10.32
47953,35.04
47954,10.41
47955,3.078
47956,13.44
47957,5.04
47958,12.81
47959,10.8
47960,21.09
47961,10.008
47962,49.572
47963,28.74
47964,17.84
47965,9.78
47966,4.56
47967,32.208
47968,10.72
47969,9.06
47970,12.312
47971,18.0
47972,20.88
47973,5.88
47974,20.82
47975,22.05
47976,49.68
47977,16.86
47978,8.856
47979,39.285
47980,13.3464
47981,21.6081
47982,7.408
47983,9.94
47984,6.48
47985,8.62
47986,14.272
47987,10.368
47988,8.56
47989,10.428
47990,6.368
47991,10.312
47992,6.12
47993,18.464
47994,8.92
47995,14.112
47996,11.31
47997,6.03
47998,8.49
47999,18.528
48000,10.32
48001,5.376
48002,13.5
48003,53.652
48004,10.824
48005,10.56
48006,10.74
48007,38.37
48008,7.248
48009,20.19
48010,7.98
48011,8.592
48012,6.84
48013,5.376
48014,299.1
48015,24.48
48016,9.288
48017,14.48
48018,10.64
48019,15.9
48020,12.8
48021,5.88
48022,4.56
48023,5.456
48024,29.32
48025,28.92
48026,22.14
48027,11.82
48028,98.388
48029,8.94
48030,16.5126
48031,9.774
48032,15.93
48033,8.904
48034,333.6
48035,6.63
48036,11.1
48037,22.62
48038,7.152
48039,10.368
48040,7.16
48041,15.528
48042,16.496
48043,5.544
48044,12.672
48045,4.77
48046,3.762
48047,8.96
48048,4.448
48049,13.092
48050,9.344
48051,5.76
48052,10.272
48053,13.762
48054,10.528
48055,27.63
48056,6.75
48057,16.56
48058,5.304
48059,6.72
48060,7.95
48061,42.624
48062,11.13
48063,8.76
48064,7.884
48065,12.264
48066,7.569
48067,20.052
48068,13.11
48069,7.14
48070,8.49
48071,6.984
48072,6.69
48073,5.628
48074,59.52
48075,12.324
48076,7.092
48077,19.72
48078,69.92
48079,5.352
48080,8.88
48081,2.592
48082,20.52
48083,12.06
48084,118.8
48085,16.59
48086,13.98
48087,13.41
48088,18.06
48089,23.22
48090,7.56
48091,66.45
48092,11.259
48093,10.26
48094,8.94
48095,7.3935
48096,27.99
48097,13.2129
48098,13.3878
48099,5.96
48100,4.36
48101,10.16
48102,40.68
48103,11.952
48104,3.24
48105,12.672
48106,11.394
48107,6.368
48108,15.84
48109,8.4
48110,19.6
48111,7.752
48112,14.73
48113,12.96
48114,6.408
48115,10.47
48116,17.48
48117,11.12
48118,8.736
48119,8.64
48120,36.024
48121,15.8
48122,6.048
48123,4.928
48124,11.54
48125,7.78
48126,11.2
48127,9.87
48128,13.572
48129,9.27
48130,28.38
48131,8.94
48132,5.04
48133,4.5
48134,9.528
48135,11.55
48136,8.469
48137,15.18
48138,9.69
48139,27.93
48140,26.52
48141,11.19
48142,8.688
48143,10.32
48144,8.91
48145,9.4
48146,28.34
48147,14.176
48148,15.76
48149,7.88
48150,5.952
48151,11.232
48152,10.88
48153,17.08
48154,32.768
48155,28.48
48156,136.368
48157,10.72
48158,8.76
48159,5.92
48160,7.872
48161,16.08
48162,14.04
48163,15.39
48164,42.579
48165,7.3755
48166,7.416
48167,9.32
48168,15.552
48169,6.9
48170,25.92
48171,8.85
48172,3.648
48173,9.24
48174,10.36
48175,5.184
48176,11.12
48177,10.95
48178,7.992
48179,6.16
48180,11.12
48181,11.808
48182,8.904
48183,18.54
48184,8.928
48185,11.56
48186,9.84
48187,16.938
48188,12.69
48189,8.811
48190,12.768
48191,8.064
48192,7.515
48193,24.78
48194,8.4
48195,4.203
48196,10.566
48197,30.69
48198,11.19
48199,15.75
48200,37.68
48201,57.69
48202,24.96
48203,22.17
48204,13.032
48205,4.14
48206,5.928
48207,8.85
48208,6.66
48209,23.88
48210,10.29
48211,6.06
48212,24.768
48213,46.56
48214,7.12
48215,8.88
48216,6.768
48217,3.84
48218,12.36
48219,6.18
48220,8.304
48221,10.88
48222,16.56
48223,16.416
48224,5.824
48225,14.84
48226,15.36
48227,19.692
48228,6.69
48229,6.66
48230,10.65
48231,9.342
48232,22.23
48233,4.53
48234,32.4
48235,14.01
48236,9.3225
48237,17.16
48238,13.98
48239,6.63
48240,8.26
48241,18.882
48242,11.52
48243,5.184
48244,6.588
48245,5.0
48246,13.023
48247,16.464
48248,16.52
48249,12.768
48250,9.08
48251,9.21
48252,18.54
48253,6.68
48254,6.368
48255,17.43
48256,17.088
48257,12.96
48258,22.72
48259,10.9
48260,8.78
48261,5.8
48262,8.856
48263,18.528
48264,16.06
48265,12.32
48266,15.552
48267,26.976
48268,6.024
48269,7.8
48270,11.49
48271,4.17
48272,13.5
48273,3.834
48274,12.6
48275,6.45
48276,4.842
48277,17.19
48278,5.472
48279,9.27
48280,14.7
48281,6.192
48282,10.092
48283,15.6
48284,10.24
48285,12.24
48286,7.88
48287,10.704
48288,18.0
48289,96.3
48290,4.5
48291,10.2
48292,8.01
48293,15.96
48294,13.83
48295,9.0312
48296,25.0665
48297,15.24
48298,4.28
48299,15.48
48300,14.94
48301,4.13
48302,4.95
48303,11.8
48304,12.39
48305,4.992
48306,6.28
48307,3.798
48308,23.66
48309,2.214
48310,18.528
48311,10.26
48312,9.744
48313,15.48
48314,11.352
48315,6.6
48316,13.29
48317,6.651
48318,3.195
48319,7.416
48320,8.592
48321,13.5
48322,12.06
48323,48.96
48324,6.99
48325,12.46
48326,9.34
48327,8.568
48328,12.192
48329,12.352
48330,17.2
48331,11.24
48332,13.536
48333,3.84
48334,11.08
48335,71.7
48336,10.422
48337,9.45
48338,11.4
48339,15.957
48340,11.8296
48341,28.035
48342,10.296
48343,9.4122
48344,17.6967
48345,10.8
48346,17.1
48347,7.314
48348,6.858
48349,3.048
48350,13.904
48351,5.184
48352,9.328
48353,8.76
48354,4.304
48355,9.156
48356,12.96
48357,10.512
48358,7.78
48359,26.72
48360,51.75
48361,5.28
48362,12.39
48363,19.44
48364,3.882
48365,16.45
48366,18.368
48367,8.552
48368,5.67
48369,11.088
48370,5.04
48371,11.56
48372,6.36
48373,14.88
48374,52.08
48375,6.714
48376,9.6
48377,143.79
48378,8.694
48379,9.06
48380,7.515
48381,14.208
48382,10.26
48383,10.29
48384,7.191
48385,15.75
48386,13.68
48387,8.04
48388,13.24
48389,12.12
48390,7.056
48391,3.18
48392,22.416
48393,8.208
48394,22.86
48395,12.18
48396,8.94
48397,4.536
48398,13.44
48399,6.51
48400,4.53
48401,10.53
48402,13.95
48403,7.854
48404,8.154
48405,18.396
48406,3.975
48407,63.1215
48408,9.78
48409,25.149
48410,18.36
48411,7.092
48412,5.88
48413,12.192
48414,10.744
48415,5.184
48416,9.006
48417,3.96
48418,19.14
48419,5.022
48420,10.48
48421,9.24
48422,11.98
48423,6.642
48424,6.08
48425,11.646
48426,11.352
48427,11.46
48428,8.25
48429,17.952
48430,8.766
48431,9.6
48432,11.088
48433,25.344
48434,10.71
48435,19.98
48436,8.964
48437,5.208
48438,8.256
48439,10.08
48440,10.8
48441,16.08
48442,2.7
48443,7.98
48444,6.86
48445,7.72
48446,10.5
48447,11.616
48448,18.72
48449,6.636
48450,9.96
48451,14.1
48452,11.32
48453,15.06
48454,9.684
48455,17.82
48456,10.692
48457,8.481
48458,9.072
48459,8.69
48460,194.848
48461,17.088
48462,8.376
48463,12.96
48464,8.544
48465,13.456
48466,5.22
48467,5.184
48468,8.74
48469,8.016
48470,15.24
48471,9.264
48472,6.57
48473,33.24
48474,9.33
48475,6.66
48476,6.45
48477,12.96
48478,21.99
48479,4.428
48480,9.063
48481,11.19
48482,49.212
48483,56.73
48484,6.714
48485,8.514
48486,10.836
48487,19.29
48488,20.76
48489,11.32
48490,9.3
48491,11.06
48492,16.52
48493,8.208
48494,6.81
48495,48.87
48496,46.08
48497,9.0
48498,25.26
48499,11.82
48500,40.26
48501,4.245
48502,9.54
48503,57.2082
48504,13.08
48505,15.39
48506,35.5656
48507,23.58
48508,20.88
48509,11.448
48510,10.836
48511,18.576
48512,7.56
48513,9.68
48514,14.2
48515,8.808
